Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2021-03-01,0.36721827871619667,2.524820145539697,-453.21022936840353,3.648358368726408,0.9990440407332297,0.0937326204337542,0.5015378009890948,0.9417093216269112,0.5862078940990368,0.22945692450272492,35.22406117346661,32.54213115762255,0.0031030942225442537
Europe,Albania,None,2021-03-01,0.3179525093697679,0.442222590878702,-19.61671263068438,1.37893092094306,0.11708203943358061,0.015762797732933972,-0.23508308974216932,0.4424229721607946,0.30366335420368723,0.48623829066754753,47.47280604820135,48.814077443568344,0.4097844455452072
Africa,Algeria,None,2021-03-01,0.26672753835309715,0.2653157704821936,7.553629259209905,3.1011733863675364,1.0,0.0207009816171656,-0.9095718954933579,0.9042878478669026,0.7539207737128159,1.7545809262383318,43.86551704743732,19.800338748735093,0.01396699184779392
Europe,Andorra,None,2021-03-01,0.5785969388907297,1.2190125017400857,5.943682638665717,1.6068025585946872,1.0,0.004485672956950108,-1.0,2.3039880228014114,0.9353900074285443,0.8158192635315298,32.16762931660948,31.485629837340944,0.0376774766022185
Africa,Angola,None,2021-03-01,1.2116092730246342,0.24100715597560946,0.49295742506838075,0.4577352129170086,0.02,0.035946730611444044,-0.2872424454634402,1.5544394844807377,0.2413648847576907,1.4740072243794882,47.447871332280414,53.84660519689529,0.10084041886464101
North America,Antigua and Barbuda,None,2021-03-01,40.756535683215176,0.18521027338721824,-1.0916086405958794,4.125741690754514e-05,0.0920734314493963,0.9998919066952463,-0.015141963377709455,3.529025171285519,2.316822947180512,7.189275820695563,37.41377127841753,49.15813236969487,3.1344458612264167e-09
South America,Argentina,None,2021-03-01,1.148666824499274,0.45120445598708697,24.764111291713743,1.6116973557362253,0.039890986490035335,0.021255655518105945,-0.09209268504554656,1.2033771156365765,0.32038607287986853,1.1635647034795695,81.09165093451715,40.51879363691898,0.044929934374427466
Asia,Armenia,None,2021-03-01,0.05440782020423528,0.7525504343921097,6.514180011773914,0.5577422982736353,0.04154478832241256,0.05073354901722737,0.5658912315500902,3.888926605335747,1.2655487535411618,1.3717832190472875e-06,26.667802011887687,28.821795210757415,0.017840088557100266
Oceania,Australia,Australian Capital Territory,2021-03-01,0.21426005215068328,1.6579281604355254,-2.909072867939309,30.01007164321948,0.9096864128603502,0.0010052839417011182,0.33323077123851746,3.18068106640878e-05,3.577822190852557,2.0557072066367432,48.259787849257826,3.145898711982727,0.46567688636135873
Oceania,Australia,New South Wales,2021-03-01,0.25445112826071226,0.29798874465437253,-3.2092629276542977,3.588835125686908,0.02,0.001,-0.19509048106113558,9.856986758422153,23.695601465467316,1.8566878349611247,37.35753288979878,15.635160943800905,0.007717219583764459
Oceania,Australia,Queensland,2021-03-01,5.039243764388553,2.9641305933524755,2.419489595444644,3.757564074464764,0.3082331201298361,0.01260330517814007,0.43275006625947604,2.569698792580848,10.349298647820973,2.321504345958443,87.71994049276907,5.099600824656535,0.0004115315361299768
Oceania,Australia,South Australia,2021-03-01,0.9539546880327506,0.5207682433370726,0.7018836515783482,1.2469127842593526,0.02,0.001,-0.3703193229193762,5.400649929727056,0.5536375138245183,1.516433464154324,40.928518913003494,5.486731791208934,0.032013885146851176
Oceania,Australia,Tasmania,2021-03-01,0.0,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.001,-0.0195612502581548,0.0,0.0,0.89662335083151,46.5,50.0,0.0
Oceania,Australia,Victoria,2021-03-01,0.1473411739645263,0.0,0.0,0.0,1.0,0.001,6.0177799937447,0.0,0.0,0.0,93.0,1.0,0.0
Oceania,Australia,Western Australia,2021-03-01,0.5479473881895439,2.1208681782128553,0.0,1.9646435653710774,0.02,0.001,-0.09658177305920201,7.79365157228779,0.0,0.0,54.23726832046009,91.98047457381494,0.001741130466979459
Europe,Austria,None,2021-03-01,0.28111530337755497,0.5647600785130229,0.8836669363485077,0.7463979834775801,0.2551447621258242,0.008259900702413631,-0.36324304193424106,0.9523531889396902,2.3804272023139386,0.32182744624239046,45.33192036588936,48.77497176702925,0.05380715963262391
Asia,Azerbaijan,None,2021-03-01,0.5088899258015855,3.621775816154023,0.0,3.484801453588206,0.22624318368379073,0.011859017283098135,-0.403630761406474,1.5162094101113994,1.802045470372074,0.0,50.83916558054531,118.21111676490341,0.0010155793851709357
Asia,Bahrain,None,2021-03-01,2.1331528472924464,1.8173945729837555,-2.5002313810445917,1.33277613101609,0.9999461551827525,0.003341917630940711,-0.2837809744396789,1.9914299193717215,1.594931667961064,0.42786516134857777,76.98454730091433,17.117748501483565,0.0028231842469819382
Asia,Bangladesh,None,2021-03-01,0.45805129155005947,0.32832201267174055,32.62523393595647,4.386641762544661,0.10068476746639338,0.011747729609986664,-0.5586505319893176,4.330141510770194,2.3040547428574696,0.32694522983102947,74.93092360013915,178.51615508349275,0.002113669199175746
