Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Burkina Faso,None,2021-05-04,13343,227,12,228,156,2,0.0,0.0,,,13297,156,13633,164
Africa,Burkina Faso,None,2021-05-05,13354,223,12,229,156,2,0.0,0.0,,,13297,156,13678,165
Africa,Burkina Faso,None,2021-05-06,13364,218,11,229,156,2,0.0,0.0,,,13297,156,13719,165
Africa,Burkina Faso,None,2021-05-07,13374,213,11,229,157,2,0.0,0.0,,,13297,156,13758,167
Africa,Burkina Faso,None,2021-05-08,13384,209,11,229,157,2,0.0,0.0,,,13297,156,13794,168
Africa,Burkina Faso,None,2021-05-09,13393,204,11,230,157,1,0.0,0.0,,,13297,156,13828,169
Africa,Burkina Faso,None,2021-05-10,13402,199,11,230,157,1,0.0,0.0,,,13297,156,13860,169
Africa,Burkina Faso,None,2021-05-11,13411,194,10,230,157,1,0.0,0.0,,,13297,156,13892,170
Africa,Burkina Faso,None,2021-05-12,13419,190,10,231,157,1,0.0,0.0,,,13297,156,13921,170
Africa,Burkina Faso,None,2021-05-13,13427,185,10,231,157,1,0.0,0.0,,,13297,156,13950,171
Africa,Burkina Faso,None,2021-05-14,13435,180,10,231,157,1,0.0,0.0,,,13297,156,13977,171
Africa,Burkina Faso,None,2021-05-15,13443,176,9,231,157,1,0.0,0.0,,,13297,156,14004,172
Africa,Burundi,None,2021-04-30,4101,611,25,100,7,5,0.0,0.0,,,4101,7,4101,7
Africa,Burundi,None,2021-05-01,4147,614,25,101,7,5,0.0,0.0,,,4101,7,4212,8
Africa,Burundi,None,2021-05-02,4192,618,25,102,7,5,0.0,0.0,,,4101,7,4284,8
Africa,Burundi,None,2021-05-03,4238,621,25,104,7,5,0.0,0.0,,,4125,7,4351,8
Africa,Burundi,None,2021-05-04,4283,624,26,105,7,5,0.0,0.0,,,4153,7,4413,8
Africa,Burundi,None,2021-05-05,4328,626,26,106,7,5,0.0,0.0,,,4183,7,4473,8
Africa,Burundi,None,2021-05-06,4372,628,26,108,8,5,0.0,0.0,,,4213,7,4531,10
Africa,Burundi,None,2021-05-07,4417,630,26,109,8,5,0.0,0.0,,,4245,7,4589,10
Africa,Burundi,None,2021-05-08,4462,632,26,110,8,5,0.0,0.0,,,4278,7,4646,10
Africa,Burundi,None,2021-05-09,4507,634,26,112,8,5,0.0,0.0,,,4312,7,4702,10
Africa,Burundi,None,2021-05-10,4551,635,26,113,8,5,0.0,0.0,,,4345,7,4757,10
Africa,Burundi,None,2021-05-11,4596,637,27,114,8,5,0.0,0.0,,,4380,7,4812,10
Africa,Burundi,None,2021-05-12,4640,637,27,116,8,5,0.0,0.0,,,4415,7,4865,10
Africa,Burundi,None,2021-05-13,4684,638,27,117,8,5,0.0,0.0,,,4450,7,4918,10
Africa,Burundi,None,2021-05-14,4728,639,27,118,8,5,0.0,0.0,,,4485,7,4971,10
Africa,Burundi,None,2021-05-15,4772,639,27,120,8,5,0.0,0.0,,,4520,7,5024,11
Africa,Cabo Verde,None,2021-04-30,24172,3443,132,370,220,26,0.0,0.0,,,24172,220,24172,220
Africa,Cabo Verde,None,2021-05-01,24501,3532,135,380,223,26,0.0,0.0,,,24311,220,24691,226
Africa,Cabo Verde,None,2021-05-02,24832,3618,139,390,226,27,0.0,0.0,,,24564,221,25100,231
Africa,Cabo Verde,None,2021-05-03,25165,3700,142,400,229,28,0.0,0.0,,,24837,223,25493,235
Africa,Cabo Verde,None,2021-05-04,25501,3780,146,410,232,28,0.0,0.0,,,25122,225,25880,239
Africa,Cabo Verde,None,2021-05-05,25838,3854,149,420,235,29,0.0,0.0,,,25414,227,26262,243
Africa,Cabo Verde,None,2021-05-06,26173,3923,152,430,238,29,0.0,0.0,,,25709,230,26637,246
Africa,Cabo Verde,None,2021-05-07,26506,3985,155,440,241,30,0.0,0.0,,,26004,232,27008,250
Africa,Cabo Verde,None,2021-05-08,26837,4041,158,450,244,30,0.0,0.0,,,26301,234,27373,254
Africa,Cabo Verde,None,2021-05-09,27165,4090,160,460,248,30,0.0,0.0,,,26596,238,27734,258
Africa,Cabo Verde,None,2021-05-10,27490,4133,162,470,251,31,0.0,0.0,,,26890,240,28090,262
Africa,Cabo Verde,None,2021-05-11,27811,4169,164,479,254,31,0.0,0.0,,,27182,243,28440,265
Africa,Cabo Verde,None,2021-05-12,28126,4197,166,489,257,31,0.0,0.0,,,27469,245,28783,269
Africa,Cabo Verde,None,2021-05-13,28435,4218,168,498,260,31,0.0,0.0,,,27751,248,29119,272
Africa,Cabo Verde,None,2021-05-14,28737,4231,169,507,264,31,0.0,0.0,,,28028,251,29446,277
Africa,Cabo Verde,None,2021-05-15,29033,4236,170,516,267,31,0.0,0.0,,,28299,254,29767,280
Africa,Cameroon,None,2021-04-30,69300,7004,324,1277,1034,52,0.0,0.0,,,69300,1034,69300,1034
Africa,Cameroon,None,2021-05-01,69551,6781,316,1285,1038,50,0.0,0.0,,,69300,1034,72144,1157
Africa,Cameroon,None,2021-05-02,69790,6561,309,1292,1042,48,0.0,0.0,,,69300,1034,73457,1210
Africa,Cameroon,None,2021-05-03,70016,6344,301,1299,1046,47,0.0,0.0,,,69300,1034,74508,1252
Africa,Cameroon,None,2021-05-04,70231,6130,294,1305,1049,45,0.0,0.0,,,69300,1034,75418,1287
Africa,Cameroon,None,2021-05-05,70434,5919,287,1311,1052,44,0.0,0.0,,,69300,1034,76233,1318
Africa,Cameroon,None,2021-05-06,70626,5711,279,1317,1055,42,0.0,0.0,,,69300,1034,76978,1346
Africa,Cameroon,None,2021-05-07,70808,5508,272,1322,1058,40,0.0,0.0,,,69300,1034,77669,1372
Africa,Cameroon,None,2021-05-08,70980,5309,264,1328,1061,39,0.0,0.0,,,69300,1034,78315,1397
Africa,Cameroon,None,2021-05-09,71142,5114,257,1332,1064,38,0.0,0.0,,,69300,1034,78922,1420
Africa,Cameroon,None,2021-05-10,71296,4923,250,1337,1066,36,0.0,0.0,,,69300,1034,79497,1442
Africa,Cameroon,None,2021-05-11,71441,4737,243,1341,1069,35,0.0,0.0,,,69300,1034,80042,1463
Africa,Cameroon,None,2021-05-12,71578,4555,236,1345,1071,33,0.0,0.0,,,69300,1034,80561,1483
Africa,Cameroon,None,2021-05-13,71707,4378,229,1349,1073,32,0.0,0.0,,,69300,1034,81057,1501
Africa,Cameroon,None,2021-05-14,71829,4206,222,1353,1075,31,0.0,0.0,,,69300,1034,81532,1519
Africa,Cameroon,None,2021-05-15,71944,4039,215,1356,1077,30,0.0,0.0,,,69300,1034,81988,1537
Africa,Central African Republic,None,2021-04-30,6506,598,23,46,91,4,0.0,0.0,,,6506,91,6506,91
Africa,Central African Republic,None,2021-05-01,6555,605,23,48,92,4,0.0,0.0,,,6506,91,6794,94
Africa,Central African Republic,None,2021-05-02,6604,612,24,49,92,5,0.0,0.0,,,6506,91,6941,95
Africa,Central African Republic,None,2021-05-03,6653,618,24,51,93,5,0.0,0.0,,,6506,91,7066,97
Africa,Central African Republic,None,2021-05-04,6702,623,24,52,94,5,0.0,0.0,,,6506,91,7179,98
Africa,Central African Republic,None,2021-05-05,6751,629,25,54,95,5,0.0,0.0,,,6506,91,7285,100
Africa,Central African Republic,None,2021-05-06,6800,633,25,55,96,5,0.0,0.0,,,6506,91,7384,101
Africa,Central African Republic,None,2021-05-07,6848,638,25,57,97,5,0.0,0.0,,,6506,91,7479,103
Africa,Central African Republic,None,2021-05-08,6897,641,26,58,98,5,0.0,0.0,,,6506,92,7572,104
Africa,Central African Republic,None,2021-05-09,6945,645,26,59,99,5,0.0,0.0,,,6506,92,7661,106
Africa,Central African Republic,None,2021-05-10,6993,647,26,61,100,5,0.0,0.0,,,6506,93,7748,107
Africa,Central African Republic,None,2021-05-11,7040,650,26,62,101,5,0.0,0.0,,,6506,94,7831,108
Africa,Central African Republic,None,2021-05-12,7088,652,26,64,102,5,0.0,0.0,,,6506,94,7915,110
Africa,Central African Republic,None,2021-05-13,7135,653,26,65,103,5,0.0,0.0,,,6506,95,7995,111
Africa,Central African Republic,None,2021-05-14,7182,654,27,67,104,5,0.0,0.0,,,6506,96,8075,112
Africa,Central African Republic,None,2021-05-15,7228,655,27,68,105,5,0.0,0.0,,,6506,97,8152,113
Africa,Chad,None,2021-04-30,4780,123,6,93,174,1,0.0,0.0,,,4780,174,4780,174
Africa,Chad,None,2021-05-01,4784,120,6,93,174,1,0.0,0.0,,,4780,174,4821,178
Africa,Chad,None,2021-05-02,4789,117,6,93,175,1,0.0,0.0,,,4780,174,4842,181
Africa,Chad,None,2021-05-03,4793,114,6,93,175,1,0.0,0.0,,,4780,174,4858,182
Africa,Chad,None,2021-05-04,4797,111,6,93,175,1,0.0,0.0,,,4780,174,4872,183
Africa,Chad,None,2021-05-05,4801,108,6,93,176,1,0.0,0.0,,,4780,174,4884,185
Africa,Chad,None,2021-05-06,4805,105,6,94,176,1,0.0,0.0,,,4780,174,4896,186
Africa,Chad,None,2021-05-07,4809,102,5,94,176,1,0.0,0.0,,,4780,174,4908,187
Africa,Chad,None,2021-05-08,4813,100,5,94,176,1,0.0,0.0,,,4780,174,4918,187
Africa,Chad,None,2021-05-09,4817,97,5,94,177,1,0.0,0.0,,,4780,174,4929,189
Africa,Chad,None,2021-05-10,4820,94,5,94,177,1,0.0,0.0,,,4780,174,4938,190
Africa,Chad,None,2021-05-11,4824,92,5,94,177,1,0.0,0.0,,,4780,174,4948,190
Africa,Chad,None,2021-05-12,4827,90,5,94,178,1,0.0,0.0,,,4780,174,4956,192
Africa,Chad,None,2021-05-13,4830,87,5,94,178,1,0.0,0.0,,,4780,174,4964,192
Africa,Chad,None,2021-05-14,4833,85,5,94,178,1,0.0,0.0,,,4780,174,4972,193
Africa,Chad,None,2021-05-15,4836,83,4,95,178,1,0.0,0.0,,,4780,174,4980,194
Africa,Comoros,None,2021-04-30,3853,66,4,92,148,0,0.0,0.0,,,3853,148,3853,148
Africa,Comoros,None,2021-05-01,3856,65,4,92,148,0,0.0,0.0,,,3853,148,3936,149
Africa,Comoros,None,2021-05-02,3859,63,4,92,149,0,0.0,0.0,,,3853,148,3973,150
Africa,Comoros,None,2021-05-03,3862,61,3,92,149,0,0.0,0.0,,,3853,148,4001,150
Africa,Comoros,None,2021-05-04,3864,60,3,92,149,0,0.0,0.0,,,3853,148,4025,150
Africa,Comoros,None,2021-05-05,3866,58,3,92,149,0,0.0,0.0,,,3853,148,4046,151
Africa,Comoros,None,2021-05-06,3869,56,3,92,149,0,0.0,0.0,,,3853,148,4066,151
Africa,Comoros,None,2021-05-07,3871,54,3,92,149,0,0.0,0.0,,,3853,148,4084,151
Africa,Comoros,None,2021-05-08,3872,53,3,92,149,0,0.0,0.0,,,3853,148,4100,151
Africa,Comoros,None,2021-05-09,3874,51,3,92,149,0,0.0,0.0,,,3853,148,4115,151
Africa,Comoros,None,2021-05-10,3876,49,3,93,149,0,0.0,0.0,,,3853,148,4131,151
Africa,Comoros,None,2021-05-11,3877,47,3,93,149,0,0.0,0.0,,,3853,148,4144,151
Africa,Comoros,None,2021-05-12,3878,45,3,93,149,0,0.0,0.0,,,3853,148,4157,151
Africa,Comoros,None,2021-05-13,3880,43,3,93,149,0,0.0,0.0,,,3853,148,4170,151
Africa,Comoros,None,2021-05-14,3881,42,3,93,149,0,0.0,0.0,,,3853,148,4182,152
Africa,Comoros,None,2021-05-15,3882,40,2,93,149,0,0.0,0.0,,,3853,148,4194,152
Africa,Congo (Brazzaville),None,2021-04-30,10539,369,17,108,142,3,0.0,0.0,,,10539,142,10539,142
Africa,Congo (Brazzaville),None,2021-05-01,10561,366,17,108,142,3,0.0,0.0,,,10539,142,10739,144
Africa,Congo (Brazzaville),None,2021-05-02,10583,363,17,109,142,3,0.0,0.0,,,10539,142,10835,144
Africa,Congo (Brazzaville),None,2021-05-03,10604,360,16,110,142,3,0.0,0.0,,,10539,142,10912,145
Africa,Congo (Brazzaville),None,2021-05-04,10625,357,16,110,142,3,0.0,0.0,,,10539,142,10981,145
Africa,Congo (Brazzaville),None,2021-05-05,10646,353,16,111,142,3,0.0,0.0,,,10539,142,11044,145
Africa,Congo (Brazzaville),None,2021-05-06,10666,350,16,111,142,3,0.0,0.0,,,10539,142,11102,146
Africa,Congo (Brazzaville),None,2021-05-07,10687,346,16,112,143,3,0.0,0.0,,,10539,142,11158,147
Africa,Congo (Brazzaville),None,2021-05-08,10706,343,16,113,143,3,0.0,0.0,,,10539,142,11210,147
Africa,Congo (Brazzaville),None,2021-05-09,10726,339,16,113,143,3,0.0,0.0,,,10539,142,11260,148
Africa,Congo (Brazzaville),None,2021-05-10,10745,336,15,114,143,2,0.0,0.0,,,10539,142,11308,148
Africa,Congo (Brazzaville),None,2021-05-11,10764,332,15,114,143,2,0.0,0.0,,,10539,142,11354,148
Africa,Congo (Brazzaville),None,2021-05-12,10783,328,15,115,143,2,0.0,0.0,,,10539,142,11400,148
Africa,Congo (Brazzaville),None,2021-05-13,10801,324,15,115,143,2,0.0,0.0,,,10539,142,11443,148
Africa,Congo (Brazzaville),None,2021-05-14,10819,321,15,116,143,2,0.0,0.0,,,10539,142,11485,149
Africa,Congo (Brazzaville),None,2021-05-15,10837,317,15,117,144,2,0.0,0.0,,,10539,142,11527,150
Africa,Congo (Kinshasa),None,2021-04-30,29676,733,36,362,757,5,0.0,0.0,,,29676,757,29676,757
Africa,Congo (Kinshasa),None,2021-05-01,29717,723,35,363,758,5,0.0,0.0,,,29676,757,29828,762
Africa,Congo (Kinshasa),None,2021-05-02,29757,714,35,365,758,5,0.0,0.0,,,29676,757,29914,764
Africa,Congo (Kinshasa),None,2021-05-03,29797,705,35,366,759,5,0.0,0.0,,,29676,757,29989,767
Africa,Congo (Kinshasa),None,2021-05-04,29836,696,34,367,759,5,0.0,0.0,,,29676,757,30058,768
Africa,Congo (Kinshasa),None,2021-05-05,29875,688,34,368,760,5,0.0,0.0,,,29676,757,30123,770
Africa,Congo (Kinshasa),None,2021-05-06,29913,679,33,369,760,5,0.0,0.0,,,29676,757,30184,771
Africa,Congo (Kinshasa),None,2021-05-07,29951,670,33,370,761,5,0.0,0.0,,,29676,757,30244,773
Africa,Congo (Kinshasa),None,2021-05-08,29988,662,32,371,761,5,0.0,0.0,,,29676,757,30301,774
Africa,Congo (Kinshasa),None,2021-05-09,30025,653,32,373,761,5,0.0,0.0,,,29693,757,30357,774
Africa,Congo (Kinshasa),None,2021-05-10,30062,645,32,374,762,5,0.0,0.0,,,29712,757,30412,776
Africa,Congo (Kinshasa),None,2021-05-11,30098,637,31,375,762,5,0.0,0.0,,,29731,757,30465,777
Africa,Congo (Kinshasa),None,2021-05-12,30133,629,31,376,763,5,0.0,0.0,,,29749,757,30517,778
Africa,Congo (Kinshasa),None,2021-05-13,30168,621,31,377,763,5,0.0,0.0,,,29769,757,30567,779
Africa,Congo (Kinshasa),None,2021-05-14,30203,613,30,378,764,5,0.0,0.0,,,29789,757,30617,781
Africa,Congo (Kinshasa),None,2021-05-15,30237,605,30,379,764,4,0.0,0.0,,,29808,757,30666,781
Africa,Cote d'Ivoire,None,2021-04-30,46088,1249,76,718,289,9,4032.044540339116,0.0,,,46088,289,46088,289
Africa,Cote d'Ivoire,None,2021-05-01,46103,1183,73,718,290,9,4094.181933789481,0.0,,,46088,289,46317,292
Africa,Cote d'Ivoire,None,2021-05-02,46116,1119,70,718,291,8,4156.319327239846,0.0,,,46088,289,46419,294
Africa,Cote d'Ivoire,None,2021-05-03,46129,1058,67,719,292,8,4218.456720690211,0.0,,,46088,289,46500,296
Africa,Cote d'Ivoire,None,2021-05-04,46140,1000,65,719,293,7,4280.5941141405765,0.0,,,46088,289,46569,297
Africa,Cote d'Ivoire,None,2021-05-05,46150,945,62,719,293,7,4342.731507590941,0.0,,,46088,289,46629,298
Africa,Cote d'Ivoire,None,2021-05-06,46159,893,60,720,294,6,4404.868901041306,0.0,,,46088,289,46684,299
Africa,Cote d'Ivoire,None,2021-05-07,46167,843,57,720,295,6,4467.006294491672,0.0,,,46088,289,46734,301
Africa,Cote d'Ivoire,None,2021-05-08,46175,796,55,720,296,6,4529.143687942037,0.0,,,46088,290,46781,302
Africa,Cote d'Ivoire,None,2021-05-09,46182,752,52,720,297,5,4591.2810813924025,0.0,,,46088,290,46825,304
Africa,Cote d'Ivoire,None,2021-05-10,46188,709,50,721,297,5,4653.418474842767,0.0,,,46088,290,46866,304
Africa,Cote d'Ivoire,None,2021-05-11,46193,669,48,721,298,5,4715.555868293132,0.0,,,46088,291,46904,305
Africa,Cote d'Ivoire,None,2021-05-12,46199,631,46,721,299,5,4777.693261743498,0.0,,,46088,291,46942,307
Africa,Cote d'Ivoire,None,2021-05-13,46203,595,44,721,299,4,4839.830655193862,0.0,,,46088,291,46976,307
Africa,Cote d'Ivoire,None,2021-05-14,46208,561,42,721,300,4,4901.968048644228,0.0,,,46088,292,47010,308
Africa,Cote d'Ivoire,None,2021-05-15,46211,529,41,721,301,4,4964.105442094593,0.0,,,46088,293,47041,309
Africa,Djibouti,None,2021-04-30,11000,1035,48,156,149,8,9423.33,0.0,,,11000,149,11000,149
Africa,Djibouti,None,2021-05-01,11016,984,46,156,151,7,9423.33,0.0,,,11000,149,11512,155
Africa,Djibouti,None,2021-05-02,11030,935,45,156,153,7,9423.33,0.0,,,11000,149,11732,159
Africa,Djibouti,None,2021-05-03,11042,888,43,157,155,7,9423.33,0.0,,,11000,149,11902,162
Africa,Djibouti,None,2021-05-04,11053,843,41,157,157,6,9423.33,0.0,,,11000,149,12046,166
Africa,Djibouti,None,2021-05-05,11063,799,40,157,159,6,9423.33,0.0,,,11000,149,12173,169
Africa,Djibouti,None,2021-05-06,11071,757,38,158,161,6,9423.33,0.0,,,11000,150,12287,172
Africa,Djibouti,None,2021-05-07,11079,717,37,158,163,5,9423.33,0.0,,,11000,152,12393,174
Africa,Djibouti,None,2021-05-08,11086,679,35,158,164,5,9423.33,0.0,,,11000,152,12490,176
Africa,Djibouti,None,2021-05-09,11092,642,34,158,166,5,9423.33,0.0,,,11000,153,12581,179
Africa,Djibouti,None,2021-05-10,11097,607,33,158,168,4,9423.33,0.0,,,11000,154,12667,182
Africa,Djibouti,None,2021-05-11,11102,574,31,159,170,4,9423.33,0.0,,,11000,156,12749,184
Africa,Djibouti,None,2021-05-12,11106,542,30,159,171,4,9423.33,0.0,,,11000,156,12826,186
Africa,Djibouti,None,2021-05-13,11110,512,29,159,173,4,9423.33,0.0,,,11000,158,12900,188
Africa,Djibouti,None,2021-05-14,11113,484,28,159,174,4,9423.33,0.0,,,11000,158,12971,190
Africa,Djibouti,None,2021-05-15,11116,456,27,159,176,3,9423.33,0.0,,,11000,159,13039,193
Africa,Egypt,None,2021-04-30,228154,12398,516,2693,13340,92,6693.875598086125,0.0,,,228154,13340,228154,13340
Africa,Egypt,None,2021-05-01,229104,12493,520,2721,13387,93,6781.839988958411,0.0,,,228154,13362,230704,13412
Africa,Egypt,None,2021-05-02,230062,12591,524,2750,13433,93,6869.804379830696,0.0,,,228154,13398,232325,13468
Africa,Egypt,None,2021-05-03,231028,12690,529,2779,13480,94,6957.768770702982,0.0,,,228256,13437,233800,13523
Africa,Egypt,None,2021-05-04,231998,12787,533,2808,13526,95,7045.733161575268,0.0,,,228797,13477,235199,13575
Africa,Egypt,None,2021-05-05,232971,12881,537,2837,13573,95,7133.697552447553,0.0,,,229392,13518,236550,13628
Africa,Egypt,None,2021-05-06,233948,12971,541,2866,13620,96,7221.661943319839,0.0,,,230028,13559,237868,13681
Africa,Egypt,None,2021-05-07,234929,13059,544,2896,13667,97,7309.626334192125,0.0,,,230695,13602,239163,13732
Africa,Egypt,None,2021-05-08,235915,13147,548,2925,13715,97,7397.59072506441,0.0,,,231388,13645,240442,13785
Africa,Egypt,None,2021-05-09,236908,13235,552,2955,13762,98,7485.555115936696,0.0,,,232107,13688,241709,13836
