Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2021-03-01,0.10507142693207519,3.8101342597116097,-168.58837900313358,0.4293650143644403,0.03008945814548191,0.17217259898608542,0.3951549442793306,0.2375420403938931,0.22570250693631003,0.8355745438241815,-31.730034802975524,4.230051671760123,0.0047862931658070864
Europe,Albania,None,2021-03-01,0.04065359767944787,0.3028993251698041,-17.424516666789405,1.2601609778369132,0.2558432267269513,0.020587116481662844,-0.06754436269054084,0.9989442276962475,0.7275214653684791,0.7089116858515957,7.452925540880406,167.66536064863175,0.15320671442003456
Africa,Algeria,None,2021-03-01,0.14914091949083536,0.4153871994752703,8.827737947246128,0.0,0.1396496885084428,0.027588156698225594,-0.2,0.0005037530709993041,1.0,0.29167104772864616,-12.527799355591355,2.959873908166287,0.01649210824591843
Europe,Andorra,None,2021-03-01,0.26220862898616365,0.7200721321663872,2.0333161727089903,0.0,0.04185691196396817,0.01681949168621747,0.7696543270617435,2.1230113579052476,0.002052013482111662,1.951330420861752,-44.82572906470481,57.566195129365575,0.10003429376704948
Africa,Angola,None,2021-03-01,0.25771128822382855,0.1487807412161964,-0.1422404361115586,0.0,0.07942910248031196,0.016305009095956304,-0.2,0.21831674185824315,0.07954043651531564,2.3395234203171866,13.235679150877793,67.89808649139488,0.6122651548984439
North America,Antigua and Barbuda,None,2021-03-01,0.7068029998478156,0.21728928504121484,-40.971507787358966,0.0,0.35404835167143967,0.02156385788690505,-0.0714860470651783,0.5023476077548364,0.10625291052870763,0.77876497800824,-13.160005818503501,2.7152012467287663,1.0014595045152799
South America,Argentina,None,2021-03-01,0.20341082546754596,0.29042375344031723,51.20341410948216,0.9713968599948438,0.05938657281560225,0.016507423790659847,-0.09849165125774391,2.9462718373360945e-07,0.19323993721025887,0.844342835726759,-4.807405188266486,80.96490280838448,0.309499725710122
Asia,Armenia,None,2021-03-01,0.08015165387044257,0.5827631585375598,6.961871907203142,0.9997798947050597,0.06562448530252799,0.030656985239749666,0.17003023876990972,1.2699295393991907,1.132476217213887,0.3716571109905154,-10.419798660960707,109.21448696788158,0.030692332479929526
Oceania,Australia,Australian Capital Territory,2021-03-01,0.28607867312261825,0.1678357751469023,0.10593830237897961,18.548665801868903,0.02,0.001,0.07233665029182074,1.0,1.0,1.690693484681934,0.22050568681144372,1.0,1.0
Oceania,Australia,New South Wales,2021-03-01,0.12915276774670015,0.1695815194832202,-56.32918764642351,0.0,0.02,0.001,1.511236326974116,0.023549874189600233,18.506240815474296,1.5160294081901238,19.0,200.0,0.004920396382160023
