Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,WA_Snohomish_County,2020-10-01,3.5506496991964953,0.3825296224722298,-7.25985647482363,0.0,1.0,0.009425150970516757,-0.2,2.101744810905301,0.4446151719092611,1.5251413593802627,20.43405859017085,3.2628014634858333,0.3154212519467331
North America,US,AK_Aleutians_East,2021-02-01,2.105827593263002,0.002676914552203563,100.61633384546278,0.9500505144802437,0.020000000000000004,0.008889866490649295,-0.2,0.3842524275978223,1.3556795384762916,0.0,-0.04900642403589902,10.920128114565793,0.999
North America,US,NC_Perquimans_County,2020-10-01,5.512582210415053,0.5400497095733992,-1.1936749973739829,0.05684071839210786,0.020000000000000004,0.008037756759315465,-0.17283430000414834,0.6036550389790234,2.3695101248020913,0.604762943641973,-32.40969906528545,4.0518957601480965,0.2025607781790097
North America,US,TX_Kaufman_County,2020-10-01,0.7568868089607234,0.5598795182550644,3.413115252884401,0.00579552515089872,0.03220573009551092,0.033201290808225745,0.2524815489454844,0.8542873804480532,0.0013073661898416467,0.17751601981571113,85.20444367483027,2.614432026817256,1.0411480868370564
North America,US,NC_Person_County,2020-10-01,1.6052757968885818,0.5485215837582227,3.5725364389524827,0.05371208307104794,0.15779184256904008,0.014880950563577716,-0.2,1.066264654327187e-05,1.367090407026096,0.6576960656054398,-42.04018234270211,5.365332280198455,0.371289384986723
North America,US,NC_Pitt_County,2020-10-01,2.784905446671513,0.5294021577163618,1.8454938789040252,0.0,0.02799556838867759,0.09458033051044737,8.618797563578104,0.19072996592045055,2.4052153222329467,0.1183280937125731,57.5824939954268,1.2702055983285339,0.20476770548853188
North America,US,NC_Polk_County,2020-10-01,1.070350156428368,0.33934113862354726,-32.049232503753466,0.0,0.04484115956240459,0.01127063719334058,-0.2,1.4701804878564078,1.9555127449100476,0.7790024063535532,63.38700365586114,24.28872789889093,0.24379040696299148
North America,US,AR_Pulaski_County,2020-10-01,3.7006066931670065,3.332907691119129,-19.14494253950735,0.8618868120297615,0.08549857575005416,0.01856317622812581,0.03601412119505839,1.7176054449403957,1.1758097753391243,1.0086528053883248,10.22207040176852,6.231952438731366,3.316443557971338e-07
North America,US,NC_Randolph_County,2020-10-01,0.8687117567061124,0.5087562151078013,-7.037948839274539,0.0,1.0,0.013836467901524055,-0.011971436319492481,0.3244191398365859,2.455801887325557,0.15242101473967185,85.64496661572626,2.427009297626512,0.26569091711990883
North America,US,TX_Karnes_County,2020-10-01,3.002759846676595,0.8526375278250511,-80.02658295720265,0.056918182415938365,1.0,0.011802678358963509,-0.2,1.216253210619135,2.102654961194913,0.7440927481706526,184.46550687824725,12.881743527862739,0.0056448538611638815
North America,US,NC_Richmond_County,2020-10-01,1.804834882350225,0.4886671220007977,-15.199594216038456,0.0,0.19412338497270737,0.021720010805485523,0.006980025251088452,1.1842035901599157e-06,0.6059267093707091,1.4865970884810742,89.1214754542893,1.9079320136421258,1.0044589701262179
North America,US,NC_Robeson_County,2020-10-01,1.8494325130059943,0.44652847144397395,-34.243360819433214,1.988136595708891,0.06195604071600491,0.011267990706834027,-0.05521127768026091,8.206648206171563e-05,0.7240125933910916,1.3737161969126805,112.41814963654402,120.26308994000613,1.0537784355431619
North America,US,NC_Rockingham_County,2020-10-01,5.970932673495455,0.4318467541875329,-14.902215252751924,0.0,0.020000000000000004,0.011235657299330543,-0.2,4.988164763397086,5.6981828588378285,1.1415904334726648,69.33889980629249,2.155056155560766,0.09251338698559905
North America,US,TX_Jones_County,2020-10-01,0.39094962743272926,0.6294645293365363,97.40856066817034,0.0,0.028206834053790597,0.019857799642899812,-0.19887250787878058,5.167958332293169,5.8000141325019685,3.1007258087159126,-1.2391884872421404,2.710115611072875,2.453659266171346
