Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,AK_Anchorage_Municipality,2020-10-01,3.8762313832787205,0.7720069307559182,-16.77074219224111,4.82905806849212,0.021501684871415683,0.01284671605412921,0.6138158024795355,2.8545960484269286,3.094578039849284,1.6470770575778744,53.363713392557926,13.076955440279043,0.7340147467263398
North America,US,AK_Fairbanks_North_Star,2020-10-01,12.6573223254264,0.8624115490451058,-36.86301934491078,1.8739680221708879,0.02,0.04456892116796268,4.694686566069864,2.512532121694193,0.35339535724167215,0.7059687887440402,53.246971626963614,24.717488225456425,0.4117211404504525
North America,US,AK_Ketchikan_Gateway,2020-11-06,56.35363414476133,1.109717635497688,3.5446182986660304,4.379145028699617,0.1353565534668843,0.01,5.0,0.001,0.010476913188307346,0.9181592025667302,9.8767284619789,8.116179352542773,0.9995823539688253
North America,US,AK_Kenai_Peninsula_Borough,2020-10-01,5.571948511042111,1.1798879526495964,4.141452684412322,1.0,0.027851448668136602,0.013400731381924005,0.9659489191631916,2.3916610213510836,2.407457878574205,0.0,7.081146218366911,1.8975916318072308,0.3177140953967065
North America,US,AK_Juneau,2020-10-01,16.523869843989274,1.5,-8.382373981497082,1.0,0.02,0.01,5.0,0.8289377246909952,0.9778522785789541,0.08786532860023888,0.43656218985145756,0.10000000000000142,0.2003101896996895
North America,US,AK_Matanuska-Susitna,2020-10-01,16.91519382023124,1.3451273888714503,7.638809105821842,1.0,0.02,0.03328789831266679,2.7665373168667213,0.23576721040504722,0.001,1.5535450297417843,2.0901673780443275,3.2024644722502558,0.6247169304124263
North America,US,AK_Yukon-Koyukuk,2020-10-18,5.88534100445046,1.244128799419134,-152.60926921227548,4.186640883718903,0.14287776229011065,0.01,4.999999998059704,0.7584735966334337,0.6020592921704775,1.3405571415861917,6.781583499846505,0.10000000000000142,0.9999637359473821
North America,US,AK_Southeast_Fairbanks,2020-11-07,16.460196160728742,0.7397922943748522,-59.72308178404927,3.4166068168929504,0.02,0.01,5.0,1.906227236235095,1.7771380471011233,3.8748997697417407,16.499041473725384,0.6533519087596531,0.999
North America,US,AK_Petersburg,2021-03-01,,0.12403238722321308,34.237815185352105,3.7464655278020427,0.02,0.01,5.0,0.1270762508481562,0.020807105656828195,1.1153091522117227,15.554827389272162,28.168674541297978,0.999
North America,US,AK_Bethel,2020-10-01,9.368440869558775,1.3228395559878126,21.92397135109904,1.0,0.02,0.0246785464397231,2.3538798098564726,3.5422552968539938,0.001,0.5948201234503661,5.539692182258193,0.7016374063124573,0.2
North America,US,AK_Prince_of_Wales-Hyder,2021-05-04,23.967121487743828,1.2405170126041054,-47.06050534838893,3.2398299841917435,0.02,0.01,1.0345049726049926,0.15957431537909805,0.0015385294915786218,3.772978520472584,11.736447612221383,0.10000000000000142,0.9999812921864265
North America,US,AK_Nome,2020-10-07,,1.1787682856641624,-80.27609360036516,2.756969778997804,0.02,0.01,5.0,0.45055231935712126,0.001,1.0272552769632575,48.4506378730981,9.728538412686397,0.999
North America,US,AK_Kodiak_Island,2020-10-29,4.526282960539977,0.8744268412751122,-16.00337906428505,1.960995368369649,0.02,0.015513101733802465,1.8454893408419102,0.8756939937477584,0.001,0.980789981599266,33.029182599111564,9.002637307906802,0.9997930582543219
North America,US,AK_Sitka,2020-11-09,33.3924932887679,1.5,-132.72017420225126,1.0,0.02,0.01,5.0,0.33428606940599304,0.1629182977994601,5.0,23.077648906576513,0.10000000000000142,0.999
North America,US,AK_Valdez-Cordova,2020-10-01,17.870832676488753,1.1146817945704692,2.41662857567799,1.5760803489897448,0.11218887143058254,0.03000727717595507,4.604973808966743,2.9090356979528815,2.7829021361851707,0.025680871227857338,0.2582919112094544,0.7840490169679484,0.7191924907878238
North America,US,AK_Northwest_Arctic,2020-10-01,11.461365051639833,0.9680556574121134,-8.506996409206074,1.8376315720978482,0.1495344938440869,0.015466261171394907,3.8910025808725774,2.0661301267976646,1.7907111976757732,1.0023023114890597,71.18781026055257,13.016130785345638,0.22574603458093434
North America,US,AK_North_Slope,2020-10-01,4.408560668993168,1.0117059740880943,-20.420084120232808,2.5774095446503935,0.173886023616325,0.01231610580266633,1.6315243999069735,2.5044794364289973,2.5371415590917463,0.7855132024915921,67.40381567389605,21.91797417249169,0.46669704631840125
North America,US,AK_Dillingham,2020-11-30,5.548366743712611,1.5,2.9836059481798785,1.0,0.02,0.01,5.0,0.0026415117374956054,0.001,0.031098621305223784,13.24613346340334,0.10000000000000142,0.999
North America,US,AK_Aleutians_West,2020-11-01,,1.5,-9.58270182541471,1.0,0.02,0.01,5.0,0.1525626983663657,0.0189089796798525,2.642466833313174,50.56263088076999,0.9858131189722812,0.9999172567370366
North America,US,AK_Aleutians_East,2021-02-01,1.3500759320320634,0.1,-178.25587335345122,4.078541947437677,0.02,0.011377289299953727,4.317400894065804,0.42464303091543076,1.339814452689989,8.371519540251171e-06,0.0,0.10000000000000142,0.9998861827259009
North America,US,AK_Denali,2021-04-28,,0.12461768232357384,60.38936041255178,1.0,0.02,0.01,5.0,0.039784571643677324,0.001,1.5076035354288289,6.949682342977155,9.1330161174196,0.999
North America,US,AK_Kusilvak,2020-10-23,17.194140229783674,1.5,-25.29836471532059,1.0,0.02,0.01,5.0,2.7899274643524237,0.001,1.193533535647806,46.035050348675625,0.10000000000000142,0.9998412071780273
